epoch,consumer,corpus,condition,project,chunk,mode,candidate_base,candidate_expat,base_expat,candidate_base_min,candidate_base_max
2,native,generated,elements/4096/namespaces-0,elements,4096,namespaces-0,1.024597351972712,1.7943386358349436,1.7478694199447358,1.014570147652136,1.0487455718991159
2,native,generated,namespaces/4096/namespaces-1,namespaces,4096,namespaces-1,0.9963053171378962,2.169397145606508,2.1783136323312826,0.9755432999959808,1.025929503530273
2,native,observed-holdout,dotnet/4096/namespaces-1,dotnet,4096,namespaces-1,1.0222002625405386,1.1031606140184476,1.0910094853794816,0.9946607758092557,1.0319594079782293
2,native,generated,entities/4096/namespaces-0,entities,4096,namespaces-0,1.033426287342206,2.5655617474826418,2.4842302913507024,1.0088631682904852,1.122787230889528
2,native,tuning,wayland/65536/namespaces-1,wayland,65536,namespaces-1,1.0064487753582667,1.0109483599043538,1.0014875568079853,0.995246253628482,1.034900005276511
2,native,observed-holdout,qt/4096/namespaces-0,qt,4096,namespaces-0,1.031104330549802,1.6520070451797366,1.600752298440372,1.010605443793368,1.0365554601962932
2,native,observed-holdout,musescore/65536/namespaces-1,musescore,65536,namespaces-1,0.9509547360097012,1.546771755291911,1.626546140126833,0.9351525550411813,0.9806782579820447
2,native,observed-holdout,qt/4096/namespaces-1,qt,4096,namespaces-1,1.0253172879472128,1.6787401773097161,1.6393043381310122,1.016412796168239,1.0357448186849214
2,native,observed-holdout,libreoffice/65536/namespaces-0,libreoffice,65536,namespaces-0,0.9876859608147134,1.446011405546694,1.4702927969966362,0.9704593797068446,1.0380826337681617
2,native,tuning,vulkan/4096/namespaces-0,vulkan,4096,namespaces-0,1.0161208099818684,1.263190103244409,1.2419937402021863,0.9819880137634138,1.0646814826185897
2,native,generated,elements/4096/namespaces-1,elements,4096,namespaces-1,1.0156518146263984,1.850238922881282,1.8344556207851326,0.9655625325770957,1.0317544508463072
2,native,observed-holdout,musescore/4096/namespaces-0,musescore,4096,namespaces-0,0.9656181657245305,1.5494295264474536,1.5941109486632155,0.9455332831613137,0.9859800271238691
2,native,observed-holdout,hadoop/65536/namespaces-0,hadoop,65536,namespaces-0,1.0194066498425975,1.4101681346736543,1.356200659998465,0.9963787771214466,1.4459914187043807
2,native,generated,elements/65536/namespaces-1,elements,65536,namespaces-1,1.02111759691621,1.8569320567985976,1.8118664857899767,0.9990273831509592,1.0555371157660682
2,native,observed-holdout,libreoffice/4096/namespaces-0,libreoffice,4096,namespaces-0,0.984203347142962,1.4248102765452473,1.4537791420959965,0.9623858304937226,1.0099167574012158
2,native,tuning,vulkan/4096/namespaces-1,vulkan,4096,namespaces-1,1.0167496105728497,1.285315926759362,1.248575278008802,1.0078993593901955,1.0647336788275577
2,native,generated,text/65536/namespaces-1,text,65536,namespaces-1,0.9944552825035721,1.0380477302616515,1.0421734492084913,0.9172863681551411,1.0035801665991844
2,native,tuning,vulkan/65536/namespaces-0,vulkan,65536,namespaces-0,1.0253860078613644,1.235202882840788,1.205247955481537,1.0098785414969964,1.0307348611237845
2,native,generated,namespaces/4096/namespaces-0,namespaces,4096,namespaces-0,1.0104473346957152,1.5008759752760368,1.4855276239982755,1.0013184303006017,1.0603941588090928
2,native,tuning,maven/65536/namespaces-0,maven,65536,namespaces-0,0.9934741113726532,1.3832106617299433,1.365897802639184,0.9869172782825756,1.0427560069679391
2,native,tuning,gtk/65536/namespaces-1,gtk,65536,namespaces-1,1.02237573688367,1.2857124611411537,1.271073617610229,0.9889032967896577,1.073982976544254
2,native,tuning,docbook/4096/namespaces-0,docbook,4096,namespaces-0,0.9693978303611466,1.1525119740699452,1.1980945991949858,0.9344312373284569,1.226527994250304
2,native,observed-holdout,dotnet/65536/namespaces-0,dotnet,65536,namespaces-0,1.0137849160065322,1.1046610822919782,1.0896404798006094,1.0080535337846146,1.031684221511982
2,native,observed-holdout,qt/65536/namespaces-1,qt,65536,namespaces-1,1.0246021925953726,1.632439102552124,1.5920082967415865,1.004142358056897,1.2714534394043466
2,native,tuning,batik/4096/namespaces-0,batik,4096,namespaces-0,0.9577107678073387,0.7860992373738492,0.823956076982565,0.9312307369792014,0.9777360645649701
2,native,observed-holdout,dotnet/65536/namespaces-1,dotnet,65536,namespaces-1,1.0252554271157766,1.124017431968748,1.0968982927309388,1.0080769184831293,1.0502274520782
2,native,tuning,wayland/65536/namespaces-0,wayland,65536,namespaces-0,1.0126294009169643,0.9961591601233739,0.9837351742121293,0.5958644156139925,1.0610137749681836
2,native,observed-holdout,dotnet/4096/namespaces-0,dotnet,4096,namespaces-0,1.0236879157705496,1.0701722521256405,1.0511324880644792,0.9980644989337759,1.028220059220029
2,native,generated,namespaces/65536/namespaces-1,namespaces,65536,namespaces-1,0.9976223088882713,2.1344647758981536,2.1253294402208853,0.9795500324098876,1.027068382783065
2,native,tuning,vulkan/65536/namespaces-1,vulkan,65536,namespaces-1,1.0321884535154715,1.2635633020831738,1.2430166567134355,1.0023278152754507,1.0542325932275403
2,native,generated,text/4096/namespaces-1,text,4096,namespaces-1,0.9894804559292294,1.0147075039150792,1.0255078224051242,0.952773673961506,1.0080516103374109
2,native,observed-holdout,hadoop/4096/namespaces-0,hadoop,4096,namespaces-0,1.0135944009676319,1.3490930481050414,1.3350598046531488,0.9974272119192522,1.1351826587169878
2,native,tuning,wayland/4096/namespaces-1,wayland,4096,namespaces-1,1.0028819666566573,1.0130930485341463,1.013611754656572,0.9789706734067124,1.024459965693146
2,native,observed-holdout,libreoffice/4096/namespaces-1,libreoffice,4096,namespaces-1,0.9850366766995462,1.5240701236733853,1.5537283552248966,0.9737549502438659,0.9971767335930686
2,native,generated,entities/65536/namespaces-0,entities,65536,namespaces-0,1.0241571748153042,2.541009923699855,2.4940484112808874,1.012918986636582,1.0266252256117985
2,native,observed-holdout,qt/65536/namespaces-0,qt,65536,namespaces-0,1.021665403172209,1.6129270080468285,1.5640561067876584,1.0086527988744023,1.0669902425822513
2,native,tuning,maven/4096/namespaces-1,maven,4096,namespaces-1,0.984850487434079,1.4616723378789762,1.4915657830268085,0.9420721552180068,1.2921277032811012
2,native,tuning,docbook/65536/namespaces-0,docbook,65536,namespaces-0,0.9526808756785619,1.2316890236353324,1.2963767456671063,0.9183785628873639,0.9933466982401378
2,native,tuning,docbook/65536/namespaces-1,docbook,65536,namespaces-1,0.9724114882573329,1.5403951815325019,1.5691528691174854,0.9417969500368697,1.1505317886444844
2,native,generated,entities/65536/namespaces-1,entities,65536,namespaces-1,1.0204165900718605,2.547760423314126,2.4828429648713817,1.0104709131247678,1.0288632639409374
2,native,tuning,gtk/65536/namespaces-0,gtk,65536,namespaces-0,0.9931725454728167,1.286853959896768,1.2758471491381478,0.9843288976312642,1.0443431668411651
2,python,tuning,wayland/65536/elementtree,wayland,65536,elementtree,0.9938782918807599,0.9995257115408751,0.9929617340758421,0.9788747774675217,1.0269601535097708
2,python,tuning,vulkan/4096/pyexpat-events,vulkan,4096,pyexpat-events,0.9983849738689887,1.0959115396458066,1.1013274223814773,0.9857668106200239,1.048353525044399
2,python,tuning,vulkan/4096/elementtree,vulkan,4096,elementtree,0.9973667544022327,1.1257555369100956,1.1298601876134127,0.9767310830198381,1.0230504692391436
2,python,tuning,docbook/65536/pyexpat-events,docbook,65536,pyexpat-events,0.98396805069915,1.3082778229228416,1.3169406473273877,0.9756406017636022,1.0365236835029223
2,python,observed-holdout,libreoffice/65536/pyexpat-events,libreoffice,65536,pyexpat-events,0.993934761492037,1.1783536305803946,1.1903237918052,0.9749141821382484,1.027128807289742
