epoch,consumer,corpus,condition,project,chunk,mode,candidate_base,candidate_expat,base_expat,candidate_base_min,candidate_base_max
2,python,observed-holdout,libreoffice/65536/pyexpat-events,libreoffice,65536,pyexpat-events,1.0066587584097635,1.2203635401845974,1.214110744478041,0.9519113796564754,1.05554756269019
2,python,tuning,gtk/4096/pyexpat-events,gtk,4096,pyexpat-events,1.0039052122469663,1.1287919759228582,1.1238341474478477,0.9724627548640349,1.0227836884363048
2,python,observed-holdout,dotnet/4096/elementtree,dotnet,4096,elementtree,1.0063839978822655,1.1106607136416171,1.114312873193826,0.9721670635077738,1.0149117259178377
2,python,observed-holdout,musescore/65536/elementtree,musescore,65536,elementtree,1.0082053811170715,1.288221687827669,1.2714599962897786,0.9903962555876368,1.185282824881841
2,python,tuning,gtk/65536/pyexpat-events,gtk,65536,pyexpat-events,0.9849615164923596,1.1613124943536002,1.1724481465097127,0.9657806959822011,1.0124371791758353
2,python,observed-holdout,musescore/4096/elementtree,musescore,4096,elementtree,1.0058034367071795,1.2779294993822072,1.2814117922028907,0.9880959079054157,1.029349923680661
2,python,tuning,maven/4096/pyexpat-events,maven,4096,pyexpat-events,0.9843525456894683,1.2219905396977575,1.2354397113968911,0.9730039274534972,1.0473000081403867
2,python,tuning,wayland/4096/elementtree,wayland,4096,elementtree,0.9870217919557034,1.0173082891309515,1.0262136521390977,0.9739324772641857,1.0380909343134141
2,python,tuning,batik/4096/pyexpat-events,batik,4096,pyexpat-events,0.9946944626803682,1.0386179263753694,1.0357794532296225,0.9737940983412016,1.096967010944967
2,python,tuning,batik/65536/elementtree,batik,65536,elementtree,1.0123717637512792,1.069929599300079,1.0502111866077728,0.9548514258301335,1.0370658396068397
2,python,observed-holdout,qt/65536/elementtree,qt,65536,elementtree,0.9971128275647698,1.321003349445337,1.3317202821320089,0.9735937483657634,1.055054106323223
2,python,tuning,docbook/4096/pyexpat-events,docbook,4096,pyexpat-events,0.9862281203033681,1.2828831296820833,1.303619942537868,0.9559785482988022,1.091722984213956
2,python,tuning,wayland/4096/pyexpat-events,wayland,4096,pyexpat-events,1.00391370665582,1.0363297022095195,1.0322896234395302,0.9212601582318682,1.0407125372580757
2,python,tuning,docbook/4096/elementtree,docbook,4096,elementtree,1.0098227154287986,1.4453296681862982,1.447389584279136,0.940140608406931,1.055261696884887
2,python,tuning,vulkan/65536/pyexpat-events,vulkan,65536,pyexpat-events,0.9859324718050411,1.1044903186420054,1.110068687532404,0.9629412913298256,1.0048106776381298
2,python,tuning,maven/4096/elementtree,maven,4096,elementtree,0.9919935109278967,1.3581296783101693,1.3703028341361128,0.9247199956640709,1.0213058309561331
2,python,observed-holdout,dotnet/65536/pyexpat-events,dotnet,65536,pyexpat-events,1.0030644124232517,1.0773976008614474,1.075153280186061,0.9838648669113493,1.0168667616047062
2,python,tuning,docbook/65536/elementtree,docbook,65536,elementtree,1.0004582259647004,1.4552289515501686,1.4241871241907123,0.9757487526884866,1.0389333586825138
2,python,observed-holdout,qt/65536/pyexpat-events,qt,65536,pyexpat-events,0.998846636141591,1.1123083353157313,1.118899930899603,0.9780507973080401,1.0145681365762858
2,python,tuning,gtk/4096/elementtree,gtk,4096,elementtree,0.9940705858333032,1.177470761642998,1.1878621905974185,0.9866932367196085,1.0406347805385066
2,python,observed-holdout,hadoop/4096/pyexpat-events,hadoop,4096,pyexpat-events,1.000258063081103,1.1501648177491903,1.1516844319924322,0.9787505498658295,1.0217236784207193
2,python,observed-holdout,hadoop/65536/pyexpat-events,hadoop,65536,pyexpat-events,0.9984956283535305,1.1426944837664268,1.1457451944330774,0.9914212652506951,1.0032641514131369
2,python,tuning,gtk/65536/elementtree,gtk,65536,elementtree,1.0097490864341339,1.1752200623860873,1.1638733603971894,0.9861009109050989,1.0458364205645447
2,python,observed-holdout,qt/4096/elementtree,qt,4096,elementtree,1.0040702010120905,1.3197273835211973,1.3165101440339584,0.9800418168232977,1.0181109832012392
2,python,observed-holdout,libreoffice/4096/elementtree,libreoffice,4096,elementtree,0.9969614362901333,1.3480359679822584,1.3501992011105917,0.9856420338305967,1.0095062988849137
2,python,observed-holdout,libreoffice/4096/pyexpat-events,libreoffice,4096,pyexpat-events,1.0065538873785798,1.2230439803554436,1.2069631906943745,0.99985537206393,1.036036040099075
2,python,tuning,maven/65536/elementtree,maven,65536,elementtree,1.0012186135376462,1.3293011058112416,1.3118762508450525,0.9903438731379144,1.039353053817856
2,python,tuning,batik/4096/elementtree,batik,4096,elementtree,1.0213197309999686,1.0498717152473929,1.0251559265792916,1.0132247694476622,1.0297923020413613
2,python,observed-holdout,dotnet/65536/elementtree,dotnet,65536,elementtree,1.0074362474943266,1.1219478444301991,1.1004305513776171,0.9982895946671857,1.0200941898974283
2,python,observed-holdout,musescore/4096/pyexpat-events,musescore,4096,pyexpat-events,1.0105813987680836,1.197116798359686,1.202340007816927,0.9810674614221689,1.0176621402236474
2,python,observed-holdout,libreoffice/65536/elementtree,libreoffice,65536,elementtree,0.9992426905206587,1.3214698559106668,1.3468323593700122,0.9690473906827565,1.0286739518530494
2,python,tuning,wayland/65536/pyexpat-events,wayland,65536,pyexpat-events,0.997902921038097,1.0207864175965566,1.0229315859048236,0.993614295454185,1.0165567647460754
2,python,observed-holdout,dotnet/4096/pyexpat-events,dotnet,4096,pyexpat-events,1.0045294728782483,1.0815099918813635,1.0766334100507229,0.9924499374030891,1.0113776213757255
2,python,tuning,vulkan/65536/elementtree,vulkan,65536,elementtree,1.0132377385760893,1.168030715144851,1.152770638790353,0.9864737460523482,1.0743628213487884
2,python,observed-holdout,musescore/65536/pyexpat-events,musescore,65536,pyexpat-events,1.0063177614444445,1.1985354702908269,1.2034663922022721,0.9786695732675058,1.0184234559242593
2,python,observed-holdout,qt/4096/pyexpat-events,qt,4096,pyexpat-events,0.9995792320430081,1.0855032993074931,1.0874310293507614,0.997313634446555,1.0039215158156674
2,python,tuning,maven/65536/pyexpat-events,maven,65536,pyexpat-events,0.9963973929531842,1.2575343363467004,1.26176246865902,0.9720835362883584,1.019610644943761
2,python,tuning,batik/65536/pyexpat-events,batik,65536,pyexpat-events,1.0283423393415747,1.036427945955675,1.0397203349332005,0.9271247379879685,1.1146326124883355
2,python,observed-holdout,hadoop/65536/elementtree,hadoop,65536,elementtree,1.0069883369943824,1.2101596581492893,1.209080280288197,0.9923108516964431,1.0126455700683161
2,python,observed-holdout,hadoop/4096/elementtree,hadoop,4096,elementtree,1.001773613757365,1.2621383163712303,1.2611988668970056,0.9805971774299519,1.0107611049049678
